categoria;LOC;lat;lon;Filename
Paramilitares;Mistrató, Risaralda;5.2962025;-75.88155549999999;1
Paramilitares;Montelíbano, Córdoba;7.976803;-75.417209;2
Paramilitares;Montenegro, Quindío;4.566637;-75.75012;2
Paramilitares;Moñitos, Córdoba;9.2461227;-76.1316984;1
Paramilitares;Murindó, Antioquia;6.976297;-76.81975;1
Paramilitares;Nechí, Quindío;8.0909315;-74.77964659999999;2
Paramilitares;Nuquí, Chocó;5.709563;-77.2666969;1
Paramilitares;Nóvita, Chocó;4.956167;-76.60734900000001;2
Paramilitares;Pailitas, Cesar;8.959667;-73.626268;2
Paramilitares;Palocabildo, Tolima;5.119358;-75.023736;1
Paramilitares;Pandi, Cundinamarca;4.19065;-74.486751;1
Paramilitares;Pasca, Cundinamarca;4.308498;-74.299995;1
Paramilitares;Pelaya, Cesar;8.688030999999999;-73.666377;1
Paramilitares;Pereira, Risaralda;4.8087174;-75.690601;3
Paramilitares;Piedecuesta, Antioquia;6.991539;-73.05399799999999;1
Paramilitares;Pijao, Quindío;4.334346099999999;-75.7036308;1
Paramilitares;Plato, Magdalena;9.791337;-74.7975249;2
Paramilitares;Policarpa, Nariño;1.6289529;-77.4592061;2
Paramilitares;Pradera, Valle del Cauca;3.4195763;-76.24053119999999;4
Paramilitares;Pueblo Bello, Cesar;10.43458;-73.5829689;5
Paramilitares;Pueblo Rico, Risaralda;5.221976;-76.03042330000001;1
Paramilitares;Puerto Carreño, Vichada;6.1899117;-67.48256959999999;1
Paramilitares;Puerto Colombia, Atlántico;11.001004;-74.950761;4
Paramilitares;Puerto Concordia, Meta;2.6227918;-72.7598422;18
Paramilitares;Puerto Gaitán, Meta;4.3123762;-72.0826822;1
Paramilitares;Puerto Guzmán, Putumayo;0.96377;-76.40798099999999;1
Paramilitares;Puerto Libertador, Córdoba;7.8877104;-75.67099759999999;2
Paramilitares;Puerto Lleras, Meta;3.272414;-73.369542;4
Paramilitares;Puerto López, Meta;4.091354;-72.955918;1
Paramilitares;Puerto Rico, Meta;2.941214;-73.20746799999999;4
Paramilitares;Puerto Santander, Santander;8.361323;-72.408389;1
Paramilitares;Quibdó, Chocó;5.695633;-76.649812;3
Paramilitares;Quibdó, Quindío;5.695633;-76.649812;12
Paramilitares;Quimbaya, Quindío;4.625907;-75.761865;2
Paramilitares;Remedios, Antioquia;7.0281273;-74.69360689999999;1
Paramilitares;Remedios, Quindío;4.4610191;-75.667356;3
Paramilitares;Ricaurte, Tolima;4.277309;-74.77230500000002;3
Paramilitares;Riohacha, La Guajira;11.5384151;-72.91678379999999;8
Paramilitares;Riosucio, Caldas;5.420683899999999;-75.705388;1
Paramilitares;Riosucio, Chocó;7.437558799999999;-77.11333479999999;3
Paramilitares;Risaralda, Risaralda;5.315847499999999;-75.9927652;3
