categoria;LOC;lat;lon;Filename
Guerrillas;Dosquebradas, Risaralda;4.8318256;-75.68056779999999;2
Guerrillas;Duitama, Boyacá;5.8268951;-73.0329273;1
Guerrillas;El Bagre, Cauca;7.6049669;-74.8090098;1
Guerrillas;El Bagre, Quindío;4.4610191;-75.667356;1
Guerrillas;El Cairo, Valle del Cauca;4.760770400000001;-76.2216962;2
Guerrillas;El Castillo, Meta;3.564252;-73.794394;5
Guerrillas;El Charco, Nariño;2.479311;-78.11021099999999;8
Guerrillas;El Doncello, Caquetá;1.680042;-75.2833349;11
Guerrillas;El Dovio, Valle del Cauca;4.5081065;-76.2371857;2
Guerrillas;El Encanto, Amazonas;-1.7471448;-73.20910099999999;2
Guerrillas;El Paujil, Caquetá;1.5710821;-75.3268349;9
Guerrillas;El Retorno, Guaviare;2.331899;-72.62812699999999;14
Guerrillas;El Rosario, Nariño;1.742897;-77.33513239999999;10
Guerrillas;El Tambo, Cauca;2.452695;-76.81132199999999;3
Guerrillas;El Tarra, Norte de Santander;8.57451;-73.09339;13
Guerrillas;Falan, Tolima;5.1206208;-74.95246910000002;1
Guerrillas;Florencia, Caquetá;1.6153858;-75.60423639999999;3
Guerrillas;Florida, Antioquia;6.2476598;-75.565816;1
Guerrillas;Florida, Valle del Cauca;3.3213339;-76.235361;10
Guerrillas;Floridablanca, Antioquia;6.2476598;-75.565816;1
Guerrillas;Fortul, Arauca;6.794366999999999;-71.7715489;26
Guerrillas;Francisco Pizarro, Nariño;2.0403017;-78.6582394;5
Guerrillas;Frontino, Antioquia;6.772999899999999;-76.1313454;2
Guerrillas;Fundación, Magdalena;10.517179;-74.1819979;5
Guerrillas;Fusagasugá, Cundinamarca;4.345152;-74.361823;2
Guerrillas;Girón, Antioquia;6.2476598;-75.565816;1
Guerrillas;Granada, Meta;3.5436442;-73.7028107;5
Guerrillas;Guaduas, Cundinamarca;5.0678088;-74.5953205;6
Guerrillas;Guapi, Quindío;4.4610191;-75.667356;1
Guerrillas;Guaranda, Sucre;8.468309999999999;-74.537025;1
Guerrillas;Génova, Quindío;4.2497299;-75.66954;5
Guerrillas;Hato Corozal, Casanare;6.154946;-71.76236;5
Guerrillas;Hato, Casanare;6.154946;-71.76236;3
Guerrillas;Icononzo, Tolima;4.17645;-74.531723;4
Guerrillas;Iscuande, Nariño;2.4505212;-77.98026930000002;2
Guerrillas;Istmina, Chocó;5.157448899999999;-76.6880899;11
Guerrillas;Ituango, Antioquia;7.1722236;-75.764398;5
Guerrillas;Ituango, Quindío;7.1722236;-75.764398;4
Guerrillas;Jambaló, Cauca;2.7768879;-76.3247615;15
Guerrillas;Juradó, Chocó;7.102626;-77.762046;4
Guerrillas;La Chorrera, Amazonas;-1.443383;-72.788945;2
Guerrillas;La Llanada, Nariño;1.472852;-77.5798499;6
Guerrillas;La Macarena, Meta;2.1831929;-73.7843783;7
Guerrillas;La Montañita, Caquetá;1.4342295;-75.3878525;7
Guerrillas;La Pedrera, Amazonas;-1.3220043;-69.578386;1
Guerrillas;La Primavera, Vichada;5.4915919;-70.4139951;1
Guerrillas;La Salina, Casanare;6.1281064;-72.3343478;8
Guerrillas;La Salina, Nariño;1.2897467;-77.3580033;4
Guerrillas;La Tola, Nariño;2.399572;-78.189712;8
Guerrillas;La Virginia, Risaralda;4.9019631;-75.88444020000001;1
Guerrillas;Labranzagrande, Boyacá;5.562762999999999;-72.57762799999999;2
Guerrillas;Leguízamo, Putumayo;-0.185957;-74.78366;1
Guerrillas;Leiva, Nariño;1.9354157;-77.3035623;10
Guerrillas;Lejanías, Meta;3.5272204;-74.022413;7
Guerrillas;Lloró, Chocó;5.499682;-76.542596;4
Guerrillas;Los Andes, Nariño;1.4937224;-77.5213227;6
Guerrillas;Los Patios, Norte de Santander;7.833199;-72.504392;2
Guerrillas;Lérida, Tolima;4.8658613;-74.89749250000001;1
Guerrillas;Líbano, Córdoba;9.30001;-75.88333999999999;1
Guerrillas;Líbano, Tolima;4.9224602;-75.0642244;1
Guerrillas;López de Micay, Quindío;2.8458039;-77.24803899999999;1
Guerrillas;López, Meta;4.129390111599738;-73.62940173168514;1
Guerrillas;Magui Payán, Nariño;1.7658466;-78.1838239;2
Guerrillas;Maguí Payán, Nariño;1.7658466;-78.1838239;9
Guerrillas;Maicao, La Guajira;11.3800543;-72.2422465;1
Guerrillas;Majagual, Sucre;8.4865278;-74.7337069;1
Guerrillas;Maní, Nariño;1.2897467;-77.3580033;6
Guerrillas;Mapiripán, Meta;2.892506;-72.13317500000001;22
Guerrillas;Medellín, Quindío;6.2476376;-75.56581530000001;1
Guerrillas;Medio Atrato, Chocó;5.989716400000001;-76.7336521;15
Guerrillas;Medio Atrato, Quindío;5.989716400000001;-76.7336521;2
Guerrillas;Medio Baudó, Chocó;5.1334095;-76.964306;26
Guerrillas;Medio San Juan, Chocó;5.6914548;-76.65897939999999;11
Guerrillas;Mesetas, Meta;3.381995;-74.043801;7
Guerrillas;Milán, Caquetá;1.33546;-75.51080999999999;5
Guerrillas;Miraflores, Guaviare;1.337454;-71.950914;17
Guerrillas;Miranda, Cauca;3.2135542;-76.2131474;2
Guerrillas;Miranda, Valle del Cauca;3.2135542;-76.2131474;5
Guerrillas;Mistrató, Risaralda;5.2962025;-75.88155549999999;2
Guerrillas;Mitú, Vaupés;1.2521739;-70.23361799999999;10
Guerrillas;Montañita, Caquetá;1.4342295;-75.3878525;6
Guerrillas;Montecristo, Bolívar;8.294838;-74.4750948;2
Guerrillas;Montecristo, Cauca;2.57301;-76.77915999999999;3
Guerrillas;Montelíbano, Córdoba;7.976803;-75.417209;7
Guerrillas;Morales, Bolívar;8.27533;-73.86817599999999;10
Guerrillas;Mosquera, Nariño;2.50923;-78.451284;7
Guerrillas;Mutatá, Quindío;7.361357399999999;-76.5025742;1
Guerrillas;Nariño, Nariño;1.289151;-77.35794000000001;10
Guerrillas;Nechí, Cauca;8.0909315;-74.77964659999999;1
Guerrillas;Nechí, Quindío;8.0909315;-74.77964659999999;1
Guerrillas;Neiva, Huila;2.9344837;-75.2809001;1
Guerrillas;Norosí, Bolívar;8.528027;-74.037018;3
Guerrillas;Norosí, Norte de Santander;7.9462831;-72.8988069;1
Guerrillas;Nuquí, Chocó;5.709563;-77.2666969;4
Guerrillas;Nóvita, Chocó;4.956167;-76.60734900000001;6
Guerrillas;Ocaña, Norte de Santander;8.252049999999999;-73.3532199;1
Guerrillas;Olaya Herrera, Nariño;2.2772880621602263;-78.31589372202436;8
Guerrillas;Orito, Putumayo;0.6766344999999999;-76.87960609999999;1
Guerrillas;Ovejas, Sucre;9.525146;-75.2296693;1
Guerrillas;Pacoa, Vaupés;0.1410295;-70.6216794;8
Guerrillas;Pailitas, Cesar;8.959667;-73.626268;1
Guerrillas;Palmar, Chocó;8.360035511409237;-77.10802946234729;5
Guerrillas;Palocabildo, Tolima;5.119358;-75.023736;1
Guerrillas;Pandi, Cundinamarca;4.19065;-74.486751;2
